date,open,pre_close,high,low,volume,amount,turnover_ratio,OT
2022/6/23,4277.96,4270.62,4343.88,4260.9,-91633184,3.27145E+11,0.54,4343.88
2022/6/24,4354.55,4343.88,4400.69,4346.12,-282649384,3.56055E+11,0.53,4394.77
2022/6/27,4414.33,4394.77,4472.69,4414.33,558698516,3.81433E+11,0.56,4444.26
2022/6/28,4442.58,4444.26,4497.89,4407.35,295779816,3.61686E+11,0.55,4490.52
2022/6/29,4472.73,4490.52,4503.13,4414,1547799516,3.95926E+11,0.59,4421.36
2022/6/30,4418.07,4421.36,4515,4418.07,-1513240284,3.54344E+11,0.49,4485.01
2022/7/1,4489.52,4485.01,4500.99,4449.29,1593058012,3.18492E+11,0.45,4466.72
2022/7/4,4447.22,4466.72,4496.03,4427.82,1749663212,3.56969E+11,0.46,4496.03
2022/7/5,4505.46,4496.03,4530.32,4439.45,-1683627784,3.61892E+11,0.49,4489.54
2022/7/6,4475.48,4489.54,4484.36,4393.42,2095121712,3.44673E+11,0.47,4423.97
2022/7/7,4425.28,4423.97,4457.34,4391.19,381188612,3.28133E+11,0.42,4443.47
2022/7/8,4468.06,4443.47,4479.49,4426.89,-565327888,3.04031E+11,0.39,4428.78
2022/7/11,4406.15,4428.78,4406.15,4330.58,559956012,2.99195E+11,0.42,4354.62
2022/7/12,4352.65,4354.62,4370.34,4296.62,133881812,2.91072E+11,0.41,4313.62
2022/7/13,4313.36,4313.62,4341.47,4284.94,226416112,2.86076E+11,0.41,4321.46
2022/7/14,4308.82,4321.46,4352.1,4292.76,1640190712,3.0157E+11,0.46,4322.07
2022/7/15,4299.47,4322.07,4344.86,4248.53,2136543412,3.16793E+11,0.47,4248.53
2022/7/18,4262.15,4248.53,4300.78,4217.51,-624782688,2.81055E+11,0.38,4292.59
2022/7/19,4288.44,4292.59,4288.44,4238.82,1790638408,2.31118E+11,0.33,4269.34
2022/7/20,4291.28,4269.34,4303.37,4269.97,859079808,2.12302E+11,0.3,4283.8
2022/7/21,4270.36,4283.8,4283.15,4236.05,-1169267488,2.39228E+11,0.37,4236.06
2022/7/22,4251.79,4236.06,4275.47,4207.31,1794127808,2.24295E+11,0.33,4238.23
2022/7/25,4233.93,4238.23,4234.84,4201.92,-226268192,1.88136E+11,0.26,4212.64
2022/7/26,4220.09,4212.64,4259.99,4214.53,-7607192,1.97601E+11,0.27,4245.98
2022/7/27,4236.15,4245.98,4242.1,4217.28,-699440592,1.94245E+11,0.25,4225.04
2022/7/28,4242.27,4225.04,4267.92,4223.03,-2131708888,2.43871E+11,0.34,4225.67
2022/7/29,4226.42,4225.67,4243.51,4160.87,-1466973288,2.53199E+11,0.36,4170.1
2022/8/1,4160.65,4170.1,4196.57,4129.45,-2109998988,2.51125E+11,0.34,4188.68
2022/8/2,4144.38,4188.68,4144.38,4071.43,1337540612,2.81014E+11,0.45,4107.02
2022/8/3,4114.83,4107.02,4150.98,4058.18,-1218289488,2.68696E+11,0.37,4066.98
2022/8/4,4089.44,4066.98,4108.16,4064.66,363329808,2.16899E+11,0.28,4101.54
2022/8/5,4109.63,4101.54,4159.49,4097.86,1667165808,2.47326E+11,0.32,4156.91
2022/8/8,4142.11,4156.91,4155.73,4135.08,430879208,2.24081E+11,0.28,4148.07
2022/8/9,4143.67,4148.07,4161.81,4131.43,-176238692,2.14224E+11,0.26,4156.29
2022/8/10,4149.21,4156.29,4160.79,4092.55,-33350692,2.17447E+11,0.27,4109.74
2022/8/11,4130.74,4109.74,4193.81,4116.06,-746396788,2.69631E+11,0.38,4193.54
2022/8/12,4185.42,4193.54,4202.47,4175.05,2090894908,2.19208E+11,0.34,4191.15
2022/8/15,4180,4191.15,4219.92,4174.3,1999914908,2.4554E+11,0.33,4185.68
2022/8/16,4190.53,4185.68,4208.8,4170.52,800679308,2.33819E+11,0.29,4177.84
2022/8/17,4182.57,4177.84,4222.79,4155.17,-1598435988,2.52044E+11,0.35,4216.96
2022/8/18,4205.79,4216.96,4211.91,4173.54,1515330408,2.33115E+11,0.32,4180.1
2022/8/19,4174.55,4180.1,4185.66,4151.07,-1144604088,2.62494E+11,0.37,4151.07
2022/8/22,4135.16,4151.07,4183.65,4134.2,-1640629888,2.59747E+11,0.35,4181.4
2022/8/23,4175.53,4181.4,4187.39,4147.41,1725416608,2.39101E+11,0.32,4161.08
2022/8/24,4168.58,4161.08,4174.16,4079.09,-977933988,2.62844E+11,0.37,4082.42
2022/8/25,4093.29,4082.42,4119.62,4058.75,-1752827388,2.4215E+11,0.35,4116.24
2022/8/26,4127.81,4116.24,4139.79,4102.68,1310114708,2.25519E+11,0.31,4107.55
2022/8/29,4063.88,4107.55,4092.95,4059.6,845508608,2.03086E+11,0.3,4089.52
2022/8/30,4088.53,4089.52,4093.14,4048.52,740231608,1.92649E+11,0.29,4075.79
2022/8/31,4057.14,4075.79,4112.85,4046.62,360074612,2.92975E+11,0.42,4078.84
2022/9/1,4066.19,4078.84,4090.89,4041.13,1148772508,2.10899E+11,0.31,4043.74
2022/9/2,4054.84,4043.74,4056.18,4004.91,88993208,1.84468E+11,0.27,4023.61
2022/9/5,4010.41,4023.61,4017,3982.74,786776308,2.01119E+11,0.29,4015.43
2022/9/6,4024.47,4015.43,4054,4009.58,-1534275388,2.35922E+11,0.36,4052.28
2022/9/7,4032.72,4052.28,4067.54,4028.37,-2117095988,2.15147E+11,0.34,4054.98
2022/9/8,4059.17,4054.98,4067.76,4036.02,1498670308,1.86889E+11,0.32,4037.68
2022/9/9,4050.59,4037.68,4099.01,4042.25,-1042190488,2.21443E+11,0.37,4093.79
2022/9/13,4112.01,4093.79,4128.11,4097.14,-1705928188,2.18521E+11,0.35,4111.11
2022/9/14,4058.04,4111.11,4089.06,4047.92,489433508,1.85485E+11,0.28,4065.36
2022/9/15,4078.65,4065.36,4088.81,3998.86,-489782288,2.54367E+11,0.39,4027.12
2022/9/16,4013.58,4027.12,4019.41,3932.68,834463612,2.41252E+11,0.43,3932.68
2022/9/19,3928.42,3932.68,3953.65,3910.31,1182022908,1.83574E+11,0.31,3928
2022/9/20,3945.65,3928,3957.55,3921.69,-107521192,1.79248E+11,0.27,3932.84
2022/9/21,3921.32,3932.84,3924.39,3884.23,55904508,1.68939E+11,0.27,3903.73
2022/9/22,3875.18,3903.73,3900.27,3860.23,-495242692,1.61134E+11,0.25,3869.34
2022/9/23,3865.1,3869.34,3888.4,3829.69,844311608,1.72905E+11,0.3,3856.02
2022/9/26,3829.6,3856.02,3893.32,3827.95,1862668508,1.92906E+11,0.33,3836.68
2022/9/27,3844.07,3836.68,3893.03,3827.93,296081408,1.85955E+11,0.28,3892.3
2022/9/28,3879.44,3892.3,3879.44,3828.05,69286708,1.72438E+11,0.27,3828.71
2022/9/29,3864.32,3828.71,3873.18,3808.65,-24520392,1.71636E+11,0.27,3827.14
2022/9/30,3833.35,3827.14,3848.6,3801.28,-733937992,1.58693E+11,0.25,3804.89
2022/10/10,3806.56,3804.89,3807.46,3715.71,1674824908,1.94636E+11,0.32,3720.94
2022/10/11,3732.02,3720.94,3739.81,3706.06,-195472092,1.668E+11,0.26,3727.69
2022/10/12,3722.87,3727.69,3784.31,3661.53,-2075969988,2.10931E+11,0.34,3784.31
2022/10/13,3756.42,3784.31,3783.6,3749.64,1311956908,1.98369E+11,0.31,3752.67
2022/10/14,3783.32,3752.67,3863.23,3780.84,-1260672588,2.56551E+11,0.36,3842.47
2022/10/17,3822.24,3842.47,3849.62,3809.12,1829267308,2.20489E+11,0.33,3846.41
2022/10/18,3865.83,3846.41,3870.22,3831.17,244756108,1.86556E+11,0.28,3838.27
2022/10/19,3827.47,3838.27,3840.49,3776.53,-432450192,1.86736E+11,0.26,3776.53
2022/10/20,3746.58,3776.53,3804.25,3726.79,439154908,2.03782E+11,0.28,3754.93
2022/10/21,3753.89,3754.93,3768.69,3724.69,1285069208,1.80686E+11,0.31,3742.89
2022/10/24,3727.92,3742.89,3762.16,3619.99,120784512,2.59451E+11,0.41,3633.37
2022/10/25,3621.94,3633.37,3670.73,3594.7,-1789513688,2.19303E+11,0.35,3627.45
2022/10/26,3633.31,3627.45,3700.88,3633.31,-754747088,2.42454E+11,0.38,3656.9
2022/10/27,3667.66,3656.9,3685.08,3631.06,-1085034388,2.57473E+11,0.37,3631.14
2022/10/28,3605.16,3631.14,3618.86,3533.5,-1007685688,2.45816E+11,0.37,3541.33
2022/10/31,3504.51,3541.33,3553.39,3495.95,961663612,2.56575E+11,0.43,3508.7
2022/11/1,3519.82,3508.7,3634.17,3517.62,2043767912,2.9509E+11,0.47,3634.17
2022/11/2,3620.37,3634.17,3703.47,3610.8,1274390012,2.91648E+11,0.44,3677.81
2022/11/3,3645.06,3677.81,3670.16,3628.5,-1828298388,2.15379E+11,0.35,3647.9
2022/11/4,3646.77,3647.9,3782.88,3646.77,2088593012,3.11145E+11,0.47,3767.17
2022/11/7,3754.52,3767.17,3792.79,3746.37,97735212,2.51196E+11,0.41,3775.3
2022/11/8,3773.66,3775.3,3779.12,3723.34,1311710508,1.93351E+11,0.31,3749.33
2022/11/9,3750.78,3749.33,3760.41,3711.27,353517908,1.7203E+11,0.28,3714.27
2022/11/10,3685.83,3714.27,3701.53,3665.06,1760995608,1.83155E+11,0.32,3685.69
2022/11/11,3787.76,3685.69,3828.9,3747.09,1788689416,3.44471E+11,0.6,3788.44
2022/11/14,3818.14,3788.44,3848.41,3781.78,-213364384,3.15537E+11,0.53,3794.02
2022/11/15,3788.93,3794.02,3871.64,3775.5,-2028304184,2.96268E+11,0.48,3865.97
2022/11/16,3860.81,3865.97,3877.68,3829.31,-823805488,2.35845E+11,0.38,3834.39
2022/11/17,3821.27,3834.39,3821.74,3776.57,2004128608,2.19541E+11,0.33,3818.66
2022/11/18,3823.82,3818.66,3840.3,3801.57,-1377024188,2.24276E+11,0.36,3801.57
2022/11/21,3769.63,3801.57,3769.87,3734,996762008,1.8823E+11,0.3,3769.13
2022/11/22,3766.08,3769.13,3809.86,3751.04,1563731512,2.03491E+11,0.45,3769.57
2022/11/23,3760.22,3769.57,3791.18,3753.21,1567889212,2.01071E+11,0.45,3773.53
2022/11/24,3791.54,3773.53,3804.9,3751.38,1517410108,1.60699E+11,0.32,3756.81
2022/11/25,3751.28,3756.81,3790.57,3743.41,1408069212,1.91711E+11,0.45,3775.78
2022/11/28,3701.9,3775.78,3736.08,3672.13,-102327088,1.96306E+11,0.4,3733.24
2022/11/29,3766.57,3733.24,3854.77,3766.57,690270016,2.89062E+11,0.56,3848.42
2022/11/30,3836.56,3848.42,3867.66,3833.83,-1428729184,2.50051E+11,0.49,3853.04
2022/12/1,3921.3,3853.04,3944.56,3893.87,-183410684,3.06678E+11,0.53,3894.77
2022/12/2,3886.4,3894.77,3898.11,3865.88,-1206266888,2.01253E+11,0.37,3870.95
2022/12/5,3907.64,3870.95,3947.48,3900.67,-1300114380,2.96616E+11,0.63,3946.88
2022/12/6,3929.01,3946.88,3988.9,3923,-1669036884,2.75583E+11,0.49,3968.2
2022/12/7,3956.67,3968.2,3999.59,3944.18,1415233712,2.55491E+11,0.45,3958.44
2022/12/8,3953.2,3958.44,3971.49,3941.3,-1364903288,1.98038E+11,0.36,3959.18
2022/12/9,3961.99,3959.18,4003.32,3944.44,-1802373784,2.68167E+11,0.48,3998.24
2022/12/12,3976.17,3998.24,3983.43,3950.32,-291365088,2.27606E+11,0.4,3953.44
2022/12/13,3953.55,3953.44,3964.4,3939.98,1509475408,1.84021E+11,0.32,3945.68
2022/12/14,3952.79,3945.68,3972.74,3935.77,1262866008,1.96175E+11,0.31,3954.89
2022/12/15,3954.67,3954.89,3963.5,3926.5,296537908,1.81995E+11,0.28,3951.99
2022/12/16,3931.23,3951.99,3960.47,3929.49,727922108,1.67488E+11,0.29,3954.23
2022/12/19,3952.77,3954.23,3966.57,3878.44,2101972908,1.80801E+11,0.34,3893.22
2022/12/20,3881.23,3893.22,3881.27,3811.48,-280252392,1.64046E+11,0.26,3829.02
2022/12/21,3839,3829.02,3853.73,3821.4,-2106013092,1.2345E+11,0.2,3830.54
2022/12/22,3859.2,3830.54,3882.13,3821.34,-219417292,1.6397E+11,0.26,3836.03
2022/12/23,3811.62,3836.03,3848.34,3805.95,-2062119792,1.30559E+11,0.2,3828.22
2022/12/26,3830.57,3828.22,3856.81,3827.52,-1289363392,1.48693E+11,0.23,3843.49
2022/12/27,3860.91,3843.49,3891.85,3856.58,-838399592,1.52032E+11,0.24,3887.85
2022/12/28,3874.91,3887.85,3884.72,3854.94,-147468992,1.60671E+11,0.26,3871.26
2022/12/29,3854.24,3871.26,3868.29,3838.48,-650453092,1.49011E+11,0.25,3856.7
2022/12/30,3873.94,3856.7,3887.55,3868.76,-712607392,1.48295E+11,0.25,3871.63
2023/1/3,3864.84,3871.63,3893.99,3831.25,-1379714388,2.0754E+11,0.36,3887.9
2023/1/4,3886.25,3887.9,3905.9,3873.65,-1818827588,1.98998E+11,0.35,3892.95
2023/1/5,3913.49,3892.95,3974.88,3912.26,-1234662388,2.56313E+11,0.37,3968.58
2023/1/6,3969.55,3968.58,4000.41,3966.47,-1789598088,2.35744E+11,0.35,3980.89
2023/1/9,3998.53,3980.89,4023.09,3990.71,-1179459388,2.33212E+11,0.37,4013.12
2023/1/10,4014.71,4013.12,4030.46,4002.23,1585179508,2.14871E+11,0.32,4017.47
2023/1/11,4019.88,4017.47,4043.4,4008.02,1409854308,2.03E+11,0.31,4010.03
2023/1/12,4021.75,4010.03,4030.29,4003.51,465328108,1.83686E+11,0.28,4017.87
2023/1/13,4032.29,4017.87,4074.38,4027.89,997255008,2.12174E+11,0.3,4074.38
2023/1/16,4077.88,4074.38,4177.1,4076.64,-2040323684,3.19008E+11,0.47,4137.96
2023/1/17,4138.84,4137.96,4148.58,4118.16,957969408,2.04382E+11,0.3,4137.24
2023/1/18,4140.1,4137.24,4151.46,4125.77,-169870092,1.72126E+11,0.26,4130.31
2023/1/19,4125.58,4130.31,4156.01,4105.98,870905208,1.927E+11,0.3,4156.01
2023/1/20,4166.84,4156.01,4189.83,4161.67,-529520988,2.22342E+11,0.39,4181.53
2023/1/30,4267.62,4181.53,4268.15,4197.86,-719162784,3.30193E+11,0.52,4201.35
2023/1/31,4200.58,4201.35,4212.73,4153.05,-429818388,2.49365E+11,0.39,4156.86
2023/2/1,4170.13,4156.86,4195.93,4137.77,1215993512,2.65554E+11,0.44,4195.93
2023/2/2,4207.41,4195.93,4207.41,4170.56,497471712,2.62497E+11,0.42,4181.15
2023/2/3,4162.03,4181.15,4162.03,4103.17,-1180779788,2.26915E+11,0.37,4141.63
2023/2/6,4103.83,4141.63,4105.94,4065.22,-1865630188,2.26345E+11,0.35,4086.88
2023/2/7,4098.31,4086.88,4107.34,4077.96,546072608,1.83537E+11,0.29,4094.23
2023/2/8,4099.86,4094.23,4111.47,4072.65,-111324692,1.70592E+11,0.27,4076.14
2023/2/9,4067.56,4076.14,4130.86,4064.75,1639061508,2.11723E+11,0.32,4130.86
2023/2/10,4124.1,4130.86,4125.29,4092.35,1081738708,1.95348E+11,0.3,4106.31
2023/2/13,4098.88,4106.31,4146.45,4092.27,4355812,2.5199E+11,0.4,4143.57
2023/2/14,4151.25,4143.57,4152.05,4125.26,1660054408,2.04915E+11,0.32,4145.29
2023/2/15,4146.85,4145.29,4153.72,4115.97,-718451088,2.19856E+11,0.38,4123.69
2023/2/16,4125.41,4123.69,4167.9,4068.86,-1248810684,2.81316E+11,0.5,4093.49
2023/2/17,4086.22,4093.49,4104.64,4032.93,-1270642988,2.25738E+11,0.36,4034.51
2023/2/20,4039.96,4034.51,4134.86,4035.48,-1000421084,2.80123E+11,0.51,4133.49
2023/2/21,4130.06,4133.49,4151.8,4116.27,1692715412,2.49674E+11,0.46,4144.35
2023/2/22,4118.97,4144.35,4134.88,4101.86,1839094908,1.91586E+11,0.33,4106.95
2023/2/23,4106.21,4106.95,4132.39,4088.21,1766556008,1.97194E+11,0.32,4103.65
2023/2/24,4100.99,4103.65,4102.61,4048.24,1509007908,1.9121E+11,0.32,4061.05
2023/2/27,4040.46,4061.05,4067.03,4034.52,788828408,1.87959E+11,0.29,4043.84
2023/2/28,4058.13,4043.84,4074.26,4026.45,-1852542788,1.988E+11,0.35,4069.46
2023/3/1,4068.73,4069.46,4135.48,4061.22,-1578289784,2.55375E+11,0.49,4126.94
2023/3/2,4119.99,4126.94,4137.25,4113.83,1936861812,2.35954E+11,0.46,4117.74
2023/3/3,4126.02,4117.74,4135.21,4100.38,-1146695084,2.26915E+11,0.5,4130.55
2023/3/6,4131.15,4130.55,4132.84,4088.45,-882688484,2.8308E+11,0.51,4109.01
2023/3/7,4103.64,4109.01,4124.96,4046.57,-1883629680,2.72492E+11,0.61,4048.85
2023/3/8,4030.74,4048.85,4037.29,4011.52,-1091252588,1.9166E+11,0.37,4034.11
2023/3/9,4035.84,4034.11,4043.85,4000.89,-1230938988,2.01738E+11,0.37,4019.85
2023/3/10,3991.8,4019.85,4004.36,3966.43,-499360988,2.18287E+11,0.39,3967.14
2023/3/13,3962.64,3967.14,4008.69,3962.64,1471235112,2.42866E+11,0.45,4008.69
2023/3/14,3999.88,4008.69,4001.94,3946.94,-2125451784,2.67225E+11,0.47,3984.7
2023/3/15,4011.84,3984.7,4018.75,3986.9,1317698812,2.32101E+11,0.45,3986.9
2023/3/16,3958.2,3986.9,3981.32,3936.48,-1928304784,2.46264E+11,0.48,3939.15
2023/3/17,3971.16,3939.15,4004.22,3945.25,563512616,3.05541E+11,0.56,3958.82
2023/3/20,3962.66,3958.82,3979.55,3935.02,-948339480,3.1976E+11,0.64,3939.08
2023/3/21,3948.16,3939.08,3982.7,3948.16,1624166012,2.51632E+11,0.46,3982.38
2023/3/22,3993.78,3982.38,4016.45,3986.71,2037995112,2.65181E+11,0.47,3999.44
2023/3/23,3985.99,3999.44,4039.09,3984,-1291127084,2.9648E+11,0.5,4039.09
2023/3/24,4035.16,4039.09,4037.84,4017,-1235636184,2.95786E+11,0.5,4027.05
2023/3/27,4023.3,4027.05,4023.3,3987.03,-331641284,3.15475E+11,0.53,4012.48
2023/3/28,4015.7,4012.48,4023.78,3994.6,304609812,2.48737E+11,0.41,3999.51
2023/3/29,4013.59,3999.51,4017.76,3992.67,489449112,2.63867E+11,0.42,4006.14
2023/3/30,4009.56,4006.14,4040.5,3983.9,2105201812,2.80005E+11,0.47,4038.53
2023/3/31,4045.45,4038.53,4063.57,4039.96,999352712,2.79864E+11,0.44,4050.93
2023/4/3,4059.62,4050.93,4094.94,4059.06,1032562116,3.82896E+11,0.57,4090.57
2023/4/4,4089.29,4090.57,4103.16,4080.07,-1760173380,3.94443E+11,0.62,4103.11
2023/4/6,4084.13,4103.11,4098.83,4078.4,-2109531784,3.28982E+11,0.47,4096.64
2023/4/7,4096.9,4096.64,4131.31,4092.18,-17228088,2.86568E+11,0.4,4123.28
2023/4/10,4132.01,4123.28,4132.3,4099.05,-1934568984,3.40823E+11,0.48,4104.81
2023/4/11,4108.51,4104.81,4116.12,4083.49,-1789735884,3.24193E+11,0.48,4100.15
2023/4/12,4102.4,4100.15,4108.25,4090.28,-583341384,3.25425E+11,0.52,4097.29
2023/4/13,4081.39,4097.29,4088.88,4059.57,-1535439684,3.00291E+11,0.49,4068.98
2023/4/14,4078.97,4068.98,4098.22,4075.2,-2110300984,3.06202E+11,0.47,4092
2023/4/17,4090.07,4092,4149.38,4089.51,1697440316,3.41831E+11,0.59,4149.38
2023/4/18,4139.31,4149.38,4169.67,4138.46,-161456184,3.31546E+11,0.53,4162.03
2023/4/19,4159.39,4162.03,4159.39,4118.63,-924409984,3.1222E+11,0.51,4124.56
2023/4/20,4122.95,4124.56,4125.82,4094,-909201484,3.32172E+11,0.51,4113.02
2023/4/21,4114.26,4113.02,4114.26,4031.91,900374316,3.47852E+11,0.57,4032.57
2023/4/24,4031.3,4032.57,4033.64,3967.91,-169947484,3.28376E+11,0.53,3982.64
2023/4/25,3985.11,3982.64,3991.69,3925.44,75671716,3.31111E+11,0.54,3962.67
2023/4/26,3950.26,3962.67,3975.66,3934.66,-909668584,3.22063E+11,0.51,3959.23
2023/4/27,3948.03,3959.23,3999.13,3942.82,-1797049684,3.04804E+11,0.48,3988.42
2023/4/28,3993.26,3988.42,4030.45,3993.26,770979616,3.28936E+11,0.56,4029.09
2023/5/4,4013.47,4029.09,4035.78,4001.13,1283448120,3.45493E+11,0.71,4030.25
2023/5/5,4031.09,4030.25,4047.6,3998.39,-812144080,3.07694E+11,0.65,4016.88
2023/5/8,4028.11,4016.88,4070.77,4018.96,-211495276,3.5954E+11,0.8,4062.66
2023/5/9,4065.44,4062.66,4092.85,4026.39,-2134166272,3.96422E+11,0.88,4027.88
2023/5/10,4017.94,4027.88,4019.06,3984.63,-719565580,3.09485E+11,0.65,3996.87
2023/5/11,4005.78,3996.87,4018.06,3988.48,1595560012,2.41052E+11,0.45,3990.66
2023/5/12,3987.77,3990.66,3999.38,3937.53,1557270912,2.28993E+11,0.45,3937.76
2023/5/15,3938.83,3937.76,3998.89,3923.03,445867016,2.79531E+11,0.55,3998.89
2023/5/16,4002.52,3998.89,4005.02,3966.99,798425212,2.34841E+11,0.43,3978.21
2023/5/17,3971.7,3978.21,3982.6,3945.71,-1040083388,2.05196E+11,0.37,3960.17
2023/5/18,3965.52,3960.17,3982.72,3939.55,768492812,2.29134E+11,0.43,3956.07
2023/5/19,3946.22,3956.07,3967.28,3928.32,-863653988,2.07095E+11,0.38,3944.54
2023/5/22,3941,3944.54,3985.4,3935.8,-1973241388,2.02186E+11,0.34,3969.33
2023/5/23,3968.23,3969.33,3971.94,3913.19,-1016394188,1.89956E+11,0.37,3913.19
2023/5/24,3903.78,3913.19,3903.78,3859.09,840924612,2.11768E+11,0.43,3859.09
2023/5/25,3851.41,3859.09,3861.38,3817.84,-469824888,2.13314E+11,0.39,3850.5
2023/5/26,3848.42,3850.5,3859.63,3815.57,1442709308,1.91538E+11,0.31,3850.95
2023/5/29,3862.08,3850.95,3866.72,3819.18,301094812,2.30096E+11,0.41,3833.94
2023/5/30,3827.79,3833.94,3844.01,3789.27,877061012,2.44566E+11,0.43,3837.75
2023/5/31,3827.16,3837.75,3827.16,3781.4,-246165088,2.35606E+11,0.4,3798.54
2023/6/1,3788.59,3798.54,3832.21,3786.73,571286212,2.4183E+11,0.42,3806.87
2023/6/2,3821.62,3806.87,3865.28,3821.62,-383390888,2.32697E+11,0.39,3861.83
2023/6/5,3860.56,3861.83,3860.56,3832.46,-1268502988,2.11144E+11,0.36,3844.25
2023/6/6,3840.46,3844.25,3867.85,3802.84,-306776088,2.22092E+11,0.39,3808.16
2023/6/7,3815.48,3808.16,3823.11,3780.1,1296308608,1.8988E+11,0.31,3789.34
2023/6/8,3791.08,3789.34,3834.39,3777.78,-1014808488,1.99119E+11,0.37,3820.19
2023/6/9,3822.41,3820.19,3836.7,3811.22,547084412,2.47296E+11,0.42,3836.7
2023/6/12,3827.33,3836.7,3859.72,3813.86,-209047588,2.40791E+11,0.4,3844.43
2023/6/13,3838.13,3844.43,3867.3,3833.46,-1792407288,2.25435E+11,0.35,3864.91
2023/6/14,3872.72,3864.91,3891.67,3862.06,-389325988,2.43933E+11,0.39,3864.02
2023/6/15,3871.77,3864.02,3925.5,3871.77,-47908088,2.82636E+11,0.4,3925.5
2023/6/16,3932.21,3925.5,3968.01,3928.54,1091105712,2.80375E+11,0.44,3963.35
2023/6/19,3957.03,3963.35,3957.03,3922.47,605682912,2.68213E+11,0.42,3930.91
2023/6/20,3926.09,3930.91,3937.49,3918.47,-632870088,2.66274E+11,0.38,3924.24
2023/6/21,3909.1,3924.24,3920.13,3864.03,-1050244388,2.43631E+11,0.37,3864.03
2023/6/26,3833.44,3864.03,3841.29,3801.05,514140012,2.47714E+11,0.42,3809.7
2023/6/27,3811.69,3809.7,3851.9,3806.32,-1185633788,2.10098E+11,0.37,3845.43
2023/6/28,3836.61,3845.43,3846.85,3808.16,2112219508,2.06188E+11,0.34,3840.8
2023/6/29,3836.73,3840.8,3840.71,3817.38,1238992808,2.0411E+11,0.31,3821.84
2023/6/30,3816.33,3821.84,3860.03,3813.55,1536908308,2.08146E+11,0.32,3842.45
2023/7/3,3853.29,3842.45,3897.33,3853.29,430903212,2.56877E+11,0.42,3892.88
2023/7/4,3888.03,3892.88,3899.98,3878.4,-1935449188,2.16336E+11,0.34,3899.01
2023/7/5,3895.19,3899.01,3899.52,3864.13,1173703808,1.884E+11,0.31,3868.81
2023/7/6,3857.03,3868.81,3876.89,3836.46,1422249608,1.84742E+11,0.31,3842.75
2023/7/7,3831.6,3842.75,3844.84,3819.08,1500757408,1.73919E+11,0.32,3825.7
2023/7/10,3841.56,3825.7,3865.46,3831.92,613409508,1.85361E+11,0.29,3844.33
2023/7/11,3853.8,3844.33,3870.65,3844.52,61137008,1.77586E+11,0.27,3869.49
2023/7/12,3864.6,3869.49,3874.04,3838.56,-1732699488,2.14047E+11,0.35,3843.44
2023/7/13,3855.66,3843.44,3901.1,3855.66,-854878688,2.35279E+11,0.38,3898.42
2023/7/14,3904.6,3898.42,3908.49,3893.79,-648417288,2.2023E+11,0.38,3899.1
2023/7/17,3881.62,3899.1,3881.62,3852.26,1244079808,1.74624E+11,0.31,3867.17
2023/7/18,3871.04,3867.17,3871.04,3844.51,553926908,1.67104E+11,0.29,3854.94
2023/7/19,3848.48,3854.94,3860.01,3830.41,-631364592,1.51311E+11,0.25,3850.87
2023/7/20,3857.77,3850.87,3875.62,3818.71,614273008,1.74321E+11,0.29,3823.69
2023/7/21,3816.98,3823.69,3849.51,3808.8,-639178292,1.57144E+11,0.25,3821.91
2023/7/24,3803.35,3821.91,3828.79,3798.8,-1041580092,1.51448E+11,0.24,3805.22
2023/7/25,3866.64,3805.22,3915.81,3866.64,-873237184,2.99854E+11,0.51,3915.12
2023/7/26,3908.17,3915.12,3912.98,3893.4,-2096730188,1.92913E+11,0.34,3907.01
2023/7/27,3914.23,3907.01,3935.36,3894.69,-1818190988,1.96845E+11,0.35,3902.35
2023/7/28,3889.79,3902.35,4000.92,3886.55,793678916,3.10092E+11,0.56,3992.74
2023/7/31,4018.89,3992.74,4064.36,4002.08,-1514153480,3.66544E+11,0.63,4014.63
2023/8/1,4009.18,4014.63,4031.7,3983.03,1343784012,2.55621E+11,0.45,3998
2023/8/2,3985.7,3998,4008.33,3958.51,-299332888,2.04876E+11,0.39,3969.9
2023/8/3,3962.13,3969.9,4005,3962.13,15762112,2.2481E+11,0.4,4004.98
2023/8/4,4033.72,4004.98,4058.24,4011.62,646849716,3.1653E+11,0.56,4020.58
2023/8/7,4002.97,4020.58,4002.97,3977.02,-753835688,2.27091E+11,0.38,3990.15
2023/8/8,3980.04,3990.15,4002.29,3963.46,-1897731988,2.02611E+11,0.34,3979.73
2023/8/9,3967.36,3979.73,3982.11,3961.84,874092308,1.74394E+11,0.3,3967.57
2023/8/10,3962.86,3967.57,3976.46,3945.39,1127750308,1.75647E+11,0.3,3975.72
2023/8/11,3977.98,3975.72,3977.98,3884.25,-276608788,2.03546E+11,0.4,3884.25
2023/8/14,3840.89,3884.25,3859.47,3814.07,-1288268288,1.97624E+11,0.36,3855.91
2023/8/15,3858.37,3855.91,3865.28,3811.68,1719776508,1.77437E+11,0.32,3846.54
2023/8/16,3830.83,3846.54,3852.42,3817.63,871760008,1.69324E+11,0.3,3818.33
2023/8/17,3801.2,3818.33,3836.15,3782.5,1251614708,1.74094E+11,0.31,3831.1
2023/8/18,3832.46,3831.1,3844.2,3784,965029208,1.68446E+11,0.3,3784
2023/8/21,3773.23,3784,3782.11,3729.56,1280902308,1.7338E+11,0.31,3729.56
